ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00108,14,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,03,ARAPA,17194,00113,15,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00005,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00008,2,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00012,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00023,4,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00024,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00029,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00039,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00053,8,1,2,6,162.719047619048,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0, ,1,3,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00060,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00066,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00084,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00095,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00097,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00104,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,06,CHUPA,17213,00108,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00011,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00033,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00037,3,1,2,6,162.719047619048,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00039,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00041,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00042,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00049,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00068,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00089,9,1,2,6,162.719047619048,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00113,10,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00117,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00120,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00124,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00125,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17232,00127,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00020,1,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00026,2,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00035,3,1,2,6,174.341836734694,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00043,4,1,2,6,174.341836734694,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00048,5,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00050,6,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00054,7,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00058,8,1,2,6,174.341836734694,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00061,9,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00067,10,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00070,11,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00072,12,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,02,AZANGARO,10,SAMAN,17251,00099,14,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00001,1,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00002,2,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00003,3,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00004,4,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00022,6,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00031,7,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00033,8,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00034,9,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00042,10,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00048,11,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00054,12,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00062,13,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00078,14,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,05,MACARI,17271,00094,15,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00013,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00017,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00022,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00026,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00039,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00040,6,1,2,6,162.719047619048,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00041,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00051,8,1,2,6,162.719047619048,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00065,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00080,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00086,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00089,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00091,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00110,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2022,21,PUNO,08,MELGAR,08,SANTA ROSA,17290,00112,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00002,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00023,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00031,3,1,2,6,162.719047619048,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00037,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00041,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00043,6,1,2,6,162.719047619048,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00051,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00065,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00067,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00070,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00089,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00101,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00103,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00104,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,02,ANTAUTA,17309,00106,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00001,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00013,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00019,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00020,4,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00023,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00026,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00031,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00041,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00050,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00068,10,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00072,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00077,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00087,13,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,08,MELGAR,07,ORURILLO,17328,00088,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00002,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00012,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00017,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00019,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00029,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00037,6,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00038,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00050,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00060,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00064,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00065,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00071,12,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00073,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00086,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,01,AYAVIRI,17347,00088,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00002,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00004,2,1,2,6,162.719047619048,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00006,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00014,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00015,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00020,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00028,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00031,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00037,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,1,0,0,0, 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00041,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00047,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00069,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,1,0,1,0,0,0, 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00079,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00084,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,08,MELGAR,04,LLALLI,17366,00086,15,1,2,6,162.719047619048,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,1,2, ,1,0,0,1,0,0,0,0,0, 
2022,21,PUNO,07,LAMPA,08,PUCARA,17386,00004,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,07,LAMPA,08,PUCARA,17386,00006,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,07,LAMPA,08,PUCARA,17386,00021,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,07,LAMPA,08,PUCARA,17386,00024,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,07,LAMPA,08,PUCARA,17386,00031,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,07,LAMPA,08,PUCARA,17386,00046,6,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
