ANIO,P901,P905,CCPP,NOMBREPV,CCDI,NOMBREDI
2014,2,2,08,MELGAR,03,CUPI
2014,2,2,08,MELGAR,03,CUPI
2014,2,2,08,MELGAR,03,CUPI
2014,1,2,08,MELGAR,03,CUPI
2014,2,2,08,MELGAR,03,CUPI
2014,2,2,08,MELGAR,03,CUPI
2014,2,2,08,MELGAR,03,CUPI
2014,2,2,08,MELGAR,03,CUPI
2014,2,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,1,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,2,2,07,LAMPA,08,PUCARA
2014,2,1,07,LAMPA,04,NICASIO
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,07,PARATIA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,07,LAMPA,02,CABANILLA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,01,JULIACA
2014,1,1,11,SAN ROMAN,01,JULIACA
2014,2,1,11,SAN ROMAN,01,JULIACA
2014,1,2,11,SAN ROMAN,01,JULIACA
2014,2,2,11,SAN ROMAN,04,CARACOTO
2014,2,2,11,SAN ROMAN,04,CARACOTO
2014,1,2,11,SAN ROMAN,04,CARACOTO
2014,2,2,11,SAN ROMAN,04,CARACOTO
2014,2,2,11,SAN ROMAN,04,CARACOTO
2014,2,2,11,SAN ROMAN,04,CARACOTO
2014,2,2,11,SAN ROMAN,04,CARACOTO
2014,2,1,11,SAN ROMAN,04,CARACOTO
2014,1,1,11,SAN ROMAN,04,CARACOTO
2014,2,2,11,SAN ROMAN,04,CARACOTO
2014,2,2,11,SAN ROMAN,04,CARACOTO
2014,2,2,11,SAN ROMAN,02,CABANA
2014,2,2,11,SAN ROMAN,02,CABANA
2014,2,1,11,SAN ROMAN,02,CABANA
2014,1,1,11,SAN ROMAN,02,CABANA
2014,1,1,11,SAN ROMAN,02,CABANA
2014,2,2,11,SAN ROMAN,02,CABANA
2014,2,2,11,SAN ROMAN,02,CABANA
2014,2,2,11,SAN ROMAN,02,CABANA
2014,1,1,11,SAN ROMAN,02,CABANA
2014,2,2,11,SAN ROMAN,02,CABANA
2014,2,1,11,SAN ROMAN,02,CABANA
2014,1,1,11,SAN ROMAN,02,CABANA
2014,2,2,11,SAN ROMAN,02,CABANA
2014,2,2,11,SAN ROMAN,02,CABANA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,1,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,1,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,06,ROSASPATA
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,1,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,1,1,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,08,VILQUE CHICO
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,1,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,1,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,1,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,01,HUANCANE
2014,2,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,1,2,06,HUANCANE,07,TARACO
2014,1,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,1,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,2,2,06,HUANCANE,07,TARACO
2014,1,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,1,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,09,MOHO,01,MOHO
2014,2,2,01,PUNO,09,MAÑAZO
2014,1,2,01,PUNO,09,MAÑAZO
2014,2,2,01,PUNO,09,MAÑAZO
2014,2,2,01,PUNO,09,MAÑAZO
2014,1,2,01,PUNO,09,MAÑAZO
2014,2,2,01,PUNO,09,MAÑAZO
2014,2,2,01,PUNO,09,MAÑAZO
2014,1,2,01,PUNO,09,MAÑAZO
2014,2,2,01,PUNO,09,MAÑAZO
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,1,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,1,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,04,ATUNCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,NA,NA,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,1,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,1,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,1,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,10,PAUCARCOLLA
2014,1,1,01,PUNO,10,PAUCARCOLLA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,1,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,08,HUATA
2014,2,2,01,PUNO,05,CAPACHICA
2014,2,2,01,PUNO,05,CAPACHICA
2014,2,2,01,PUNO,05,CAPACHICA
2014,2,2,01,PUNO,05,CAPACHICA
2014,1,2,01,PUNO,05,CAPACHICA
2014,2,2,01,PUNO,05,CAPACHICA
2014,2,2,01,PUNO,05,CAPACHICA
2014,2,2,01,PUNO,05,CAPACHICA
2014,2,2,01,PUNO,05,CAPACHICA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,NA,NA,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,1,2,01,PUNO,12,PLATERIA
2014,1,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,1,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,1,01,PUNO,12,PLATERIA
2014,1,2,01,PUNO,12,PLATERIA
2014,1,1,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,1,2,01,PUNO,12,PLATERIA
2014,1,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,1,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,12,PLATERIA
2014,2,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,1,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,1,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,1,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,1,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,01,PUNO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,13,SAN ANTONIO
2014,2,2,01,PUNO,11,PICHACANI
2014,1,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,11,PICHACANI
2014,2,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,2,2,01,PUNO,02,ACORA
2014,1,2,01,PUNO,02,ACORA
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,1,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,1,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,1,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,1,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,1,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,1,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,1,2,05,EL COLLAO,01,ILAVE
2014,1,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,1,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,01,ILAVE
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,1,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,03,PILCUYO
2014,1,2,05,EL COLLAO,03,PILCUYO
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,1,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,05,EL COLLAO,04,SANTA ROSA
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,2,2,04,CHUCUITO,01,JULI
2014,1,1,04,CHUCUITO,01,JULI
2014,1,1,04,CHUCUITO,01,JULI
2014,1,1,04,CHUCUITO,01,JULI
