ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1C,P1002B_1D,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_9C,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2022,21,PUNO,09,MOHO,01,MOHO,17717,00107,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,40,105, , ,1,1,0,0,55,0,0,0,0,0,200,50,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,250, 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00113,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,60,90,0,0,0,0,150,250,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,18,268,418, 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00114,15,1,2,6,162.719047619048,1, ,1,0,0,0,0,60,90, , ,1,1,0,0,45,0,0,0,0,0,195, , , , , , , , , , , , , , , , , , , , , , , , , ,195, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00014,1,1,2,6,162.719047619048,1, ,1,1,200,0,0,0,0, , , , ,0,0,230,0,0,0,0,120,550,3450,0, , ,0,0,0,0,70,0,0,0,0, , , , ,0,0,0,0,0,0,40,3560,4110, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00048,2,1,2,6,162.719047619048,1, ,1,1,500,0,0,40,40, , ,1,1,0,0,1100,0,0,0,0,0,1680,2600,0, , ,10,0,25,0,0,0,0,0,40, , , ,1,0,0,0,0,0,0,85,2760,4440, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00050,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,135,90, , ,1,1,0,0,900,0,0,0,0,200,1325,4000,0, , ,0,0,70,0,0,0,0,0,0, , , , ,350,0,0,0,0,120,50,4590,5915, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00051,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,160,80, , ,2,1,0,0,100,0,0,0,0,0,340,8000,0, , ,0,0,122,0,0,0,0,0,80, , , ,1,1128,0,0,0,0,0,60,9390,9730, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00053,5,1,2,6,162.719047619048,1, ,1,1,110,0,0,0,0, , , , ,0,0,473,0,0,0,0,150,733,2700,0, , ,0,0,120,0,0,0,0,0,0, , , , ,600,0,0,0,0,0,50,3470,4203, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00058,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,0,200,8000,0, , ,30,0,114,0,0,0,0,120,0, , ,1, ,0,0,0,0,0,0,60,8324,8524, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00069,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,180,180, , ,2,2,0,0,860,0,0,0,0,0,1220,1000,0, , ,0,0,0,0,20,0,0,0,0, , , , ,0,0,0,0,0,0,60,1080,2300, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00070,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,50,90, , ,1,1,0,0,425,0,0,0,0,0,565,1150,0, , ,0,0,0,0,40,0,0,0,0, , , , ,0,0,0,0,0,0,0,1190,1755, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00103,9,1,2,6,162.719047619048,1, ,1,1,200,0,0,45,90, , ,1,1,0,0,1200,0,0,0,0,0,1535,1000,0, , ,20,0,14,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,1084,2619, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00111,10,1,2,6,162.719047619048,1, ,1,0,0,0,0,156,234, , ,2,2,0,0,300,0,0,0,0,60,750, , , , , , , , , , , , , , , , , , , , , , , , , ,750, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00116,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,60,90, , ,1,1,0,0,162,0,0,0,0,60,372,1680,0, , ,20,0,50,0,50,0,0,0,50, , , ,1,0,0,0,0,0,0,40,1890,2262, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00122,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,45,228, , ,1,2,0,0,400,0,0,0,0,95,768,2250,1380, , ,20,0,22,0,0,0,0,280,135, , ,3,1,396,0,0,0,0,0,50,4533,5301, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00130,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,195,90, , ,2,1,0,0,675,0,0,0,0,120,1080,1750,0, , ,20,0,60,0,100,0,0,0,0, , , , ,0,0,0,0,0,0,50,1980,3060, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00149,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,160,160, , ,2,2,0,0,750,0,0,30,0,90,1190,1100,960, , ,20,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,40,2120,3310, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00154,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,135,0,0,0,0,0,135,2600,0, , ,15,0,25,0,0,0,0,40,40, , ,1,1,0,0,0,0,0,0,80,2800,2935, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00001,1,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,15,0,0,0,0,0,0,273,288,3000,0, , ,0,0,60,20,0,0,0,0,0, , , , ,300,0,0,0,0,0,156,3536,3824, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00005,2,1,2,6,174.341836734694,1, ,1,1,0,0,0,360,0, , ,4, ,0,0,137,0,0,0,0,1205,1702,16036,0, , ,500,28,840,100,240,0,0,0,0, , , , ,0,0,0,0,0,0,500,18244,19946, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00012,3,1,2,6,174.341836734694,1, ,1,1,0,0,0,90,0, , ,1, ,0,0,0,0,0,0,0,80,170,800,0, , ,0,0,0,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,900,1070, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00014,4,1,2,6,174.341836734694,1, ,1,1,500,0,0,100,0, , ,2, ,15,0,0,0,0,0,0,332,947,1520,2100, , ,60,0,150,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,4080,5027, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00038,5,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,13,0,700,0,0,70,0,220,1003,1000,1200, , ,0,0,40,0,50,0,0,0,0, , , , ,0,0,0,0,0,0,50,2340,3343, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00049,7,1,2,6,174.341836734694,1, ,1,0,0,0,0,0,0, , , , ,0,0,300,0,0,0,0,160,460, , , , , , , , , , , , , , , , , , , , , , , , , ,460, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00052,8,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,588,588,2335,0, , ,50,0,150,0,0,0,0,0,0, , , , ,120,0,0,0,0,0,100,2755,3343, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00063,9,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,80,80,1800,900, , ,20,0,60,20,150,0,0,0,0, , , , ,0,0,0,0,0,0,200,3150,3230, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00079,10,1,2,6,174.341836734694,1, ,1,1,0,0,0,100,0, , ,2, ,12,0,0,0,0,0,0,280,392,1380,0, , ,60,0,150,60,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,1750,2142, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00082,11,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,15,0,0,0,0,0,0,0,15,1050,0, , ,60,0,150,0,200,0,0,0,0, , , , ,0,0,0,0,0,0,100,1560,1575, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00085,12,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,21,0,0,0,0,0,0,1551,1572,10000,1200, , ,50,0,200,0,50,0,0,0,0, , , , ,0,0,0,0,0,0,150,11650,13222, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00088,13,1,2,6,174.341836734694,1, ,1,1,10000,0,0,0,0, , , , ,0,0,0,0,0,0,0,692,10692,4800,1400, , ,0,0,400,200,0,0,0,0,0, , , , ,0,0,0,0,0,0,80,6880,17572, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00101,14,1,2,6,174.341836734694,1, ,1,1,1000,0,0,0,0, , , , ,19,0,0,0,0,0,30,210,1259,3000,1200, , ,0,0,0,50,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,4300,5559, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00103,15,1,2,6,174.341836734694,1, ,1,1,2400,0,0,0,0, , , , ,55,0,0,0,0,0,180,570,3205,4800,1600, , ,500,21,600,0,20,0,0,0,0, , , , ,0,0,0,0,0,0,0,7541,10746, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00010,2,1,2,6,174.341836734694,1, ,1,1,0,0,0,800,0, , ,2, ,0,0,0,0,0,0,0,0,800,1500,0, , ,0,70,0,100,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,1670,2470, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00013,3,1,2,6,174.341836734694,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00025,4,1,2,6,174.341836734694,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00044,7,1,2,6,174.341836734694,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,125,125, , , , , , , , , , , , , , , , , , , , , , , , , ,125, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00051,8,1,2,6,174.341836734694,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00052,9,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,150,150,2400,1080, , ,30,50,40,40,8,0,0,0,0, , , , ,0,0,0,0,0,0,0,3648,3798, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00058,10,1,2,6,174.341836734694,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,350,350,1000,1680, , ,100,200,150,50,0,0,0,0,0, , , , ,1950,0,0,0,0,0,0,5130,5480, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00068,11,1,2,6,174.341836734694,1, ,1,0,0,0,0,120,0, , ,2, ,0,0,0,0,0,0,0,0,120, , , , , , , , , , , , , , , , , , , , , , , , , ,120, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00082,12,1,2,6,174.341836734694,1, ,1,1,375,0,0,560,0, , ,2, ,0,0,900,0,0,0,0,700,2535,1000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,600,0,0,0,0,0,0,1600,4135, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00108,14,1,2,6,174.341836734694,1, ,1,1,50,0,0,0,90, , , ,2,0,0,270,0,0,0,0,100,510,1800,0, , ,10,0,32,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,70,1922,2432, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00114,15,1,2,6,174.341836734694,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300, , , , , , , , , , , , , , , , , , , , , , , , , ,300, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00017,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,60,0, , ,1, ,0,0,0,0,0,0,0,70,130,1200,1000, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,2230,2360, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00029,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,500,0,0,60,16,70,646,3000,0, , ,15,25,45,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,3135,3781, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00031,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,180,0,0,0,0,0,180,3000,0, , ,20,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,3070,3250, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00032,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,90,0,0,0,20,0,110,1680,0, , ,20,20,12,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1762,1872, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00044,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,0, , ,2, ,0,0,0,0,0,0,0,80,200,1600,0, , ,10,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,1635,1835, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00045,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,16,0,0,0,0,0,16,1000,0, , ,10,12,0,0,0,0,0,0,0, , , , ,155,0,0,0,0,0,5,1182,1198, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00049,7,1,2,6,162.719047619048,1, ,1,1,50,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,50,900,0, , ,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,10,930,980, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00051,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,540, , , ,2,0,0,178,0,0,0,0,0,718,2000,0, , ,30,0,0,0,20,0,0,0,0, , , , ,0,0,0,0,0,0,0,2050,2768, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00053,9,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,720,0, , ,60,0,20,0,20,0,0,0,0, , , , ,0,0,0,0,0,0,20,840,840, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00062,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,1620,1620, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00071,11,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,60, , , ,1,0,0,0,0,0,0,0,0,60, , , , , , , , , , , , , , , , , , , , , , , , , ,60, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00096,12,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,90,0,0,0,0,0,90, , , , , , , , , , , , , , , , , , , , , , , , , ,90, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00099,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,150, , , ,3,0,0,1800,0,0,0,70,250,2270,5000,0, , ,80,0,10,0,40,0,0,0,0, , , , ,0,0,0,0,0,0,80,5210,7480, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00107,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,180,0,0,225,180,0,585,5400,0, , ,100,50,90,0,180,0,0,0,0, , , , ,0,0,0,0,0,0,50,5870,6455, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00110,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,360,0,0,0,0,120,480,1500,0, , ,10,0,10,0,30,0,0,0,0, , , , ,2130,0,0,0,0,0,30,3710,4190, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00001,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,120,220,2000,0, , ,0,0,0,0,8,0,0,0,0, , , , ,0,0,0,0,0,0,30,2038,2258, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00003,2,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,1600,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1630,1830, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00004,3,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,400,400, , , , , , , , , , , , , , , , , , , , , , , , , ,400, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00047,4,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,1500,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1530,1730, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00053,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100,10000,1200, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,11300,11400, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00057,6,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200, , , , , , , , , , , , , , , , , , , , , , , , , ,200, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00060,7,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,400,400, , , , , , , , , , , , , , , , , , , , , , , , , ,400, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00070,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,300,4800,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,20,4820,5120, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00076,9,1,2,6,162.719047619048,1, ,1,0,0,0,0,50,0, , ,1, ,0,0,0,0,0,0,0,250,300, , , , , , , , , , , , , , , , , , , , , , , , , ,300, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00079,10,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,50, , , , , , , , , , , , , , , , , , , , , , , , , ,50, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00089,11,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,150,150,2400,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,2415,2565, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00090,12,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,2000,2100, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00091,13,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100, , , , , , , , , , , , , , , , , , , , , , , , , ,100, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00099,14,1,2,6,162.719047619048,1, ,1,1,0,0,0,480,200, , ,2,2,0,0,0,0,0,0,0,500,1180,4000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,4050,5230, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00105,15,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,200,200,2000,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,2030,2230, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00002,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,1100,0,0,0,0,120,1220,1500,0, , ,30,0,36,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,15,1591,2811, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00006,2,1,2,6,162.719047619048,1, ,1,0,0,0,0,150,0, , ,1, ,0,0,0,0,0,0,0,0,150, , , , , , , , , , , , , , , , , , , , , , , , , ,150, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00007,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,150,350,5784,0, , ,20,30,0,10,60,0,0,0,0, , , , ,124,0,0,0,0,0,100,6128,6478, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00025,4,1,2,6,162.719047619048,1, ,1,0,0,0,0,0,0, , , , ,0,0,75,0,0,0,0,100,175, , , , , , , , , , , , , , , , , , , , , , , , , ,175, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00043,5,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,500,600,3300,0, , ,50,0,50,10,0,0,0,0,0, , , , ,250,0,0,0,0,0,140,3800,4400, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00056,6,1,2,6,162.719047619048,1, ,1,0,0,0,0,120,0, , ,1, ,0,0,150,0,0,0,0,60,330, , , , , , , , , , , , , , , , , , , , , , , , , ,330, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00062,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,750,200, , ,5,2,0,0,2800,0,0,885,0,2000,6635,3240,0, , ,200,0,200,50,0,0,0,0,0, , , , ,250,0,0,0,0,0,300,4240,10875, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00068,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,60,50, , ,1,1,0,0,144,0,0,0,0,1600,1854,3240,0, , ,50,0,130,200,0,0,0,0,0, , , , ,0,0,0,0,0,0,250,3870,5724, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00073,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,100,130,800,0, , ,0,0,0,8,0,0,0,0,0, , , , ,30,0,0,0,0,0,60,898,1028, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00078,11,1,2,6,162.719047619048,1, ,1,1,356,0,0,0,0, , , , ,0,0,45,0,0,0,0,220,621,1719,0, , ,10,0,50,20,60,0,0,0,0, , , , ,800,0,0,0,0,0,62,2721,3342, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00079,12,1,2,6,162.719047619048,1, ,1,0,0,0,0,1200,0, , ,4, ,0,0,3420,0,0,0,0,630,5250, , , , , , , , , , , , , , , , , , , , , , , , , ,5250, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00098,13,1,2,6,162.719047619048,1, ,1,1,0,0,0,100,0, , ,1, ,0,0,0,0,0,0,0,0,100,1600,0, , ,20,0,10,10,0,0,0,0,0, , , , ,0,0,0,0,0,0,30,1670,1770, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00106,14,1,2,6,162.719047619048,1, ,1,1,250,0,0,0,0, , , , ,0,0,75,0,0,0,0,80,405,1600,0, , ,0,0,0,0,30,0,0,0,0, , , , ,0,0,0,0,0,0,40,1670,2075, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00139,15,1,2,6,162.719047619048,1, ,1,0,150,0,0,0,0, , , , ,0,0,360,0,0,0,0,100,610, , , , , , , , , , , , , , , , , , , , , , , , , ,610, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00012,1,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,300,0,0,300,1400,0, , ,100,200,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,1800,2100, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00018,2,1,2,6,162.719047619048,1, ,1,1,150,0,0,480,0, , ,2, ,0,0,100,0,0,150,0,0,880,900,0, , ,0,40,0,0,10,0,0,0,0, , , , ,0,0,0,0,0,0,0,950,1830, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00023,3,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,120, , , ,1,0,0,50,0,0,70,0,0,240,900,0, , ,0,20,0,0,10,0,0,0,0, , , , ,0,0,0,0,0,0,0,930,1170, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00047,4,1,2,6,162.719047619048,1, ,1,1,600,0,0,0,0, , , , ,0,0,750,0,0,500,0,0,1850,1600,0, , ,20,20,0,0,20,0,0,0,0, , , , ,0,0,0,0,0,120,190,1970,3820, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00048,5,1,2,6,162.719047619048,1, ,1,1,300,0,0,0,0, , , , ,0,0,50,0,0,120,0,0,470,1200,0, , ,0,50,30,0,20,0,0,0,0, , , , ,0,0,0,0,0,0,10,1310,1780, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00060,6,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,160,0,0,360,0,0,520,2000,0, , ,200,100,50,0,60,0,0,0,0, , , , ,0,0,0,0,0,0,80,2490,3010, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00064,7,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,50,0,0,300,0,0,350,2000,0, , ,50,100,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,2350,2700, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00079,8,1,2,6,162.719047619048,1, ,1,1,0,0,0,140,0, , ,2, ,0,0,50,0,0,200,0,0,390,1000,0, , ,50,100,0,0,20,0,0,0,0, , , , ,0,0,0,0,0,0,100,1270,1660, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00083,9,1,2,6,162.719047619048,1, ,1,1,150,0,0,240,0, , ,2, ,0,0,15,0,0,160,0,0,565,1600,0, , ,20,50,20,10,40,0,0,0,0, , , , ,0,0,0,0,0,160,50,1950,2515, 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00085,10,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,10,0,0,0,0,0,10,200,0, , ,10,20,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,230,240, 
